rider_id,rider_name,city,vehicle_type,experience_years,joining_year,shift_type
D01349,Shaurya Nazareth,Chennai,Bike,6,2025,Night
D01350,Vamakshi Maharaj,Chennai,Bike,0,2021,Night
D01351,Leela Dhar,Bangalore,Bike,2,2026,Morning
D01352,Warhi Dhaliwal,Bangalore,Scooter,1,2020,Morning
D01353,Dayita Kale,Chennai,Bike,5,2024,Evening
D01354,Chaman Balakrishnan,Coimbatore,Scooter,5,2024,Night
D01355,Divya Kari,Hyderabad,Scooter,1,2023,Night
D01356,Orinder Madan,Chennai,Scooter,1,2026,Morning
D01357,Max Aurora,Hyderabad,Scooter,0,2021,Evening
D01358,Ucchal Sule,Bangalore,Scooter,6,2024,Evening
D01359,Kamya Nayar,Chennai,Scooter,4,2022,Morning
D01360,Irya Pandey,Chennai,Bike,7,2026,Morning
D01361,Rajata Iyengar,Hyderabad,Scooter,5,2025,Night
D01362,Qasim Pal,Chennai,Scooter,4,2026,Morning
D01363,Gaurangi Sahota,Coimbatore,Scooter,3,2026,Morning
D01364,Yahvi Balay,Hyderabad,Bike,3,2024,Night
D01365,Sathvik Mann,Chennai,Scooter,2,2026,Morning
D01366,Dev Dave,Bangalore,Bike,0,2023,Afternoon
D01367,Chavvi Rastogi,Chennai,Scooter,8,2025,Evening
D01368,Maanas Ramesh,Hyderabad,Scooter,2,2026,Evening
D01369,Sanaya Edwin,Bangalore,Bike,3,2024,Morning
D01370,Praneel Mukherjee,Chennai,Bike,7,2026,Morning
D01371,Wahab Date,Chennai,Scooter,0,2026,Afternoon
D01372,Nirja Bhat,Bangalore,Scooter,6,2026,Evening
D01373,Chaaya Varkey,Chennai,Scooter,8,2022,Night
D01374,Gaurav Badal,Vijayawada,Bike,7,2026,Morning
D01375,Girindra Goswami,Bangalore,Bike,1,2022,Evening
D01376,Lajita Buch,Coimbatore,Scooter,8,2026,Morning
D01377,Devika Chopra,Bangalore,Bike,7,2023,Morning
D01378,Warhi Bedi,Hyderabad,Scooter,7,2020,Night
D01379,Xiti Nagi,Chennai,Scooter,1,2022,Afternoon
D01380,Isaiah Rege,Vijayawada,Scooter,0,2025,Night
D01381,Nimrat Chakraborty,Chennai,Scooter,3,2024,Morning
D01382,Abhimanyu Sheth,Chennai,Bike,8,2024,Morning
D01383,Gavin Krishna,Chennai,Bike,8,2023,Night
D01384,Netra Dhar,Chennai,Bike,7,2026,Morning
D01385,Mohini Pau,Coimbatore,Bike,7,2026,Morning
D01386,Sachi Jha,Hyderabad,Bike,1,2020,Night
D01387,Pranav Nagar,Bangalore,Bike,0,2023,Morning
D01388,Gautam Parsa,Bangalore,Scooter,2,2021,Morning
D01389,Hemal Deshmukh,Hyderabad,Bike,7,2021,Evening
D01390,Arin Banik,Chennai,Bike,0,2024,Morning
D01391,Orinder Narain,Chennai,Bike,4,2023,Evening
D01392,Abha Issac,Hyderabad,Scooter,8,2022,Night
D01393,Aahana Hans,Coimbatore,Scooter,6,2026,Evening
D01394,Anika Majumdar,Vijayawada,Bike,6,2024,Afternoon
D01395,Tanvi Bahri,Chennai,Scooter,0,2021,Afternoon
D01396,Bhavika Singhal,Vijayawada,Scooter,7,2020,Morning
D01397,Karan Gera,Hyderabad,Bike,0,2020,Afternoon
D01398,Tanvi Edwin,Bangalore,Bike,6,2024,Afternoon
D01399,Aradhana Mani,Coimbatore,Scooter,0,2022,Evening
D01400,Chandresh Bhakta,Hyderabad,Bike,3,2026,Evening
D01401,Madhav Lal,Chennai,Bike,1,2022,Night
D01402,Jyoti Sura,Hyderabad,Bike,4,2026,Afternoon
D01403,Raksha Kari,Vijayawada,Scooter,3,2023,Night
D01404,Varsha Rattan,Chennai,Bike,6,2026,Night
D01405,George Dutta,Hyderabad,Bike,6,2025,Evening
D01406,Triya Suri,Coimbatore,Scooter,1,2023,Evening
D01407,Kai Goda,Coimbatore,Scooter,8,2024,Morning
D01408,Osha De,Bangalore,Bike,4,2024,Afternoon
D01409,Orinder Kaul,Coimbatore,Bike,7,2022,Morning
D01410,Aayush Amble,Bangalore,Bike,2,2021,Afternoon
D01411,Sneha Acharya,Hyderabad,Bike,5,2020,Morning
D01412,Faqid Prabhu,Hyderabad,Bike,1,2020,Morning
D01413,Anjali Sachar,Chennai,Bike,5,2024,Morning
D01414,Tanvi Kale,Bangalore,Bike,5,2021,Night
D01415,Anthony Aggarwal,Bangalore,Bike,2,2026,Evening
D01416,Riya Chopra,Hyderabad,Scooter,6,2021,Morning
D01417,Isha Solanki,Coimbatore,Scooter,0,2025,Night
D01418,Utkarsh Ahuja,Bangalore,Bike,4,2026,Morning
D01419,Anya Baria,Chennai,Scooter,6,2021,Evening
D01420,Ubika Hayre,Coimbatore,Scooter,7,2020,Night
D01421,Bina Madan,Hyderabad,Scooter,5,2025,Afternoon
D01422,Fitan Thaker,Vijayawada,Scooter,1,2023,Afternoon
D01423,Frederick Bahl,Coimbatore,Scooter,8,2021,Afternoon
D01424,Max Roy,Chennai,Scooter,1,2022,Afternoon
D01425,Warjas Sachdeva,Chennai,Bike,5,2020,Morning
D01426,Liam Deo,Chennai,Scooter,6,2021,Evening
D01427,Wazir Mitter,Hyderabad,Bike,7,2025,Night
D01428,Anirudh Jaggi,Vijayawada,Bike,1,2025,Afternoon
D01429,Vasana Tara,Chennai,Bike,6,2024,Afternoon
D01430,Sanaya Mallick,Bangalore,Scooter,5,2026,Evening
D01431,Chameli Menon,Bangalore,Scooter,1,2021,Night
D01432,Megha Shan,Coimbatore,Bike,0,2025,Afternoon
D01433,Lakshmi Parikh,Chennai,Bike,1,2020,Morning
D01434,Finn Raju,Bangalore,Bike,5,2021,Night
D01435,Qadim Dhingra,Coimbatore,Scooter,0,2024,Night
D01436,Vaishnavi Andra,Hyderabad,Bike,4,2020,Night
D01437,Arjun Chada,Bangalore,Scooter,0,2022,Morning
D01438,Kabir Gokhale,Chennai,Bike,8,2020,Night
D01439,Darika Chander,Hyderabad,Scooter,2,2022,Morning
D01440,Widisha Saraf,Hyderabad,Bike,3,2023,Morning
D01441,Ishani Ramesh,Bangalore,Scooter,8,2022,Evening
D01442,Chaaya Kapur,Chennai,Scooter,0,2026,Night
D01443,Adweta Mahal,Vijayawada,Scooter,5,2021,Morning
D01444,Nathaniel Krish,Chennai,Scooter,7,2023,Evening
D01445,Ekantika Jani,Hyderabad,Scooter,4,2023,Afternoon
D01446,Jairaj Goyal,Hyderabad,Scooter,7,2026,Evening
D01447,Noah Mitter,Chennai,Bike,2,2020,Morning
D01448,Wishi Setty,Chennai,Bike,8,2020,Morning
D01449,Ekta Gala,Vijayawada,Scooter,0,2022,Morning
D01450,Amrita Patla,Bangalore,Scooter,4,2022,Night
D01451,Chakrika Bhatia,Chennai,Bike,7,2026,Evening
D01452,Maanas Yogi,Chennai,Bike,6,2020,Afternoon
D01453,Irya Gole,Vijayawada,Scooter,0,2025,Morning
D01454,Nilima Sarna,Vijayawada,Scooter,1,2020,Evening
D01455,Vanya Loyal,Coimbatore,Scooter,2,2022,Night
D01456,Janya Bala,Chennai,Bike,1,2026,Evening
D01457,Advaith Chacko,Bangalore,Scooter,7,2021,Evening
D01458,Sachi Manne,Bangalore,Bike,2,2022,Afternoon
D01459,Eshana Borra,Vijayawada,Bike,2,2024,Afternoon
D01460,Dhruv Bakshi,Chennai,Scooter,5,2025,Night
D01461,David Choudhry,Bangalore,Bike,7,2023,Morning
D01462,Finn Bava,Bangalore,Scooter,7,2023,Evening
D01463,Hemangini Som,Chennai,Scooter,0,2026,Night
D01464,Max Ramanathan,Bangalore,Scooter,3,2026,Night
D01465,Pratyush Gole,Bangalore,Scooter,8,2024,Evening
D01466,Oeshi Khare,Chennai,Bike,4,2022,Evening
D01467,Sarthak Chaudry,Chennai,Bike,1,2026,Morning
D01468,Ekani Bansal,Vijayawada,Bike,5,2020,Morning
D01469,Kritika Venkataraman,Coimbatore,Scooter,2,2021,Afternoon
D01470,Jalsa Ram,Bangalore,Scooter,7,2023,Evening
D01471,Ayush Wali,Chennai,Scooter,1,2022,Afternoon
D01472,Anamika Kibe,Coimbatore,Scooter,8,2023,Afternoon
D01473,Faqid Madan,Hyderabad,Bike,1,2022,Afternoon
D01474,Warjas Ahluwalia,Bangalore,Scooter,1,2021,Morning
D01475,Kashvi Mangat,Bangalore,Scooter,0,2024,Afternoon
D01476,Chatresh Virk,Chennai,Bike,6,2026,Night
D01477,Nakul Mittal,Bangalore,Scooter,3,2025,Night
D01478,Ishanvi Pandya,Vijayawada,Scooter,1,2021,Night
D01479,Krishna Sawhney,Vijayawada,Scooter,1,2026,Night
D01480,Hemani Sehgal,Chennai,Bike,1,2024,Morning
D01481,Lajita Kaur,Bangalore,Scooter,1,2021,Morning
D01482,Frado Rajagopal,Hyderabad,Bike,0,2024,Afternoon
D01483,Manbir Badami,Chennai,Bike,5,2025,Afternoon
D01484,Aryan Luthra,Vijayawada,Bike,1,2021,Night
D01485,Arin Chandra,Chennai,Scooter,0,2021,Night
D01486,Gaurang Bava,Bangalore,Bike,2,2022,Evening
D01487,Yashica Gera,Chennai,Bike,5,2026,Afternoon
D01488,Diya Palan,Vijayawada,Bike,3,2020,Night
D01489,Umang Sarkar,Vijayawada,Scooter,4,2020,Morning
D01490,Kavya Nagy,Bangalore,Scooter,2,2022,Afternoon
D01491,Yuvraj Hayre,Coimbatore,Scooter,2,2022,Evening
D01492,Qarin Tella,Chennai,Scooter,1,2025,Morning
D01493,Qadim Prashad,Bangalore,Bike,1,2026,Afternoon
D01494,Yashodhara Oak,Chennai,Bike,3,2020,Morning
D01495,Tripti Kapoor,Chennai,Bike,5,2026,Evening
D01496,Jyoti Jha,Chennai,Bike,1,2026,Afternoon
D01497,Balhaar Reddy,Vijayawada,Bike,5,2023,Morning
D01498,Advika Andra,Bangalore,Bike,7,2025,Night
D01499,Niharika Kadakia,Hyderabad,Bike,8,2024,Night
D01500,Robert Mittal,Coimbatore,Scooter,3,2026,Night
D01501,Yasti Sarin,Hyderabad,Scooter,5,2026,Morning
D01502,Krishna Khanna,Bangalore,Scooter,2,2022,Afternoon
D01503,Chaitanya Warrior,Bangalore,Bike,6,2023,Afternoon
D01504,Balveer Mammen,Chennai,Bike,7,2026,Morning
D01505,Praneel Kannan,Hyderabad,Bike,8,2023,Afternoon
D01506,Veer Thakkar,Bangalore,Scooter,3,2025,Night
D01507,Sarthak Khalsa,Vijayawada,Bike,2,2023,Afternoon
D01508,Vivaan Pandit,Vijayawada,Scooter,7,2021,Morning
D01509,Rishi Mahal,Hyderabad,Scooter,2,2022,Evening
D01510,Jack Khatri,Coimbatore,Scooter,8,2023,Evening
D01511,Chatura Sahni,Hyderabad,Bike,8,2026,Night
D01512,Onveer Karnik,Chennai,Bike,7,2026,Afternoon
D01513,Triya Chaudry,Bangalore,Bike,3,2021,Morning
D01514,Nicholas Murty,Chennai,Bike,2,2022,Evening
D01515,Anamika Raju,Coimbatore,Bike,5,2023,Night
D01516,Robert Raja,Hyderabad,Scooter,5,2020,Afternoon
D01517,Bhavika Modi,Coimbatore,Bike,3,2021,Evening
D01518,Ethan Barman,Chennai,Bike,8,2026,Evening
D01519,Simon Grover,Chennai,Bike,0,2021,Morning
D01520,Forum Kala,Hyderabad,Scooter,4,2024,Morning
D01521,Pranit Banerjee,Hyderabad,Scooter,2,2020,Night
D01522,Abhimanyu Samra,Bangalore,Bike,0,2020,Morning
D01523,Waida Salvi,Vijayawada,Bike,3,2022,Evening
D01524,Samaksh Prakash,Coimbatore,Scooter,5,2022,Afternoon
D01525,Saanvi Samra,Vijayawada,Scooter,1,2023,Evening
D01526,Viraj Choudhry,Chennai,Scooter,1,2021,Night
D01527,Ubika Cherian,Hyderabad,Bike,1,2020,Afternoon
D01528,Kashish Wali,Hyderabad,Bike,3,2026,Night
D01529,Ubika Ahuja,Coimbatore,Bike,6,2021,Evening
D01530,Balhaar Varma,Bangalore,Scooter,8,2023,Afternoon
D01531,Kashish Ranganathan,Chennai,Scooter,7,2024,Morning
D01532,Girindra Lal,Chennai,Scooter,8,2020,Afternoon
D01533,Harshil Chahal,Chennai,Scooter,0,2023,Night
D01534,Zayyan Natt,Chennai,Scooter,1,2026,Night
D01535,Hardik Kar,Hyderabad,Bike,6,2020,Night
D01536,Jagat Karpe,Bangalore,Bike,1,2025,Night
D01537,Jagrati Krishnamurthy,Bangalore,Bike,0,2022,Night
D01538,Wahab Viswanathan,Coimbatore,Bike,5,2026,Afternoon
D01539,Diya Soni,Chennai,Scooter,7,2026,Morning
D01540,Ubika Barad,Vijayawada,Bike,5,2025,Morning
D01541,Aarini Singh,Chennai,Scooter,1,2023,Night
D01542,Ishani Dave,Vijayawada,Scooter,5,2025,Night
D01543,Om Padmanabhan,Chennai,Scooter,0,2026,Morning
D01544,Yoshita Suresh,Hyderabad,Bike,8,2020,Evening
D01545,Sarthak Palan,Vijayawada,Scooter,7,2020,Afternoon
D01546,Mahika Batta,Coimbatore,Bike,3,2020,Evening
D01547,Ekta Doshi,Coimbatore,Bike,4,2023,Morning
D01548,Rayaan Padmanabhan,Chennai,Bike,8,2022,Afternoon
D01549,Warinder Soman,Bangalore,Bike,7,2026,Afternoon
D01550,Manya Butala,Bangalore,Bike,6,2026,Night
D01551,Urvashi Atwal,Chennai,Bike,2,2021,Morning
D01552,Mason Sachar,Hyderabad,Bike,0,2023,Morning
D01553,Ekantika Tripathi,Bangalore,Scooter,5,2021,Evening
D01554,Vincent Oommen,Coimbatore,Bike,8,2022,Night
D01555,Ishanvi Lall,Hyderabad,Bike,1,2025,Afternoon
D01556,Harrison Narula,Hyderabad,Scooter,1,2025,Night
D01557,Sai Sarin,Chennai,Scooter,3,2023,Morning
D01558,Owen Rattan,Hyderabad,Bike,5,2026,Night
D01559,Fariq Sinha,Hyderabad,Bike,2,2020,Morning
D01560,Yamini Gupta,Bangalore,Scooter,1,2021,Morning
D01561,Vedhika Ramachandran,Chennai,Scooter,1,2026,Afternoon
D01562,Matthew Oak,Hyderabad,Bike,1,2024,Evening
D01563,Upkaar Seth,Coimbatore,Scooter,8,2021,Morning
D01564,Vasatika Kapoor,Bangalore,Bike,4,2025,Night
D01565,Atharv Dhingra,Coimbatore,Bike,6,2023,Morning
D01566,Daniel Choudhary,Chennai,Scooter,5,2023,Morning
D01567,Leela Dhar,Hyderabad,Scooter,8,2026,Morning
D01568,Omkaar Mitra,Bangalore,Scooter,1,2026,Morning
D01569,Ansh Bakshi,Chennai,Scooter,2,2025,Evening
D01570,Rachana Butala,Bangalore,Scooter,0,2024,Evening
D01571,Maya Lanka,Chennai,Scooter,4,2026,Evening
D01572,Upasna Goswami,Bangalore,Scooter,8,2026,Night
D01573,Idika Goel,Coimbatore,Scooter,2,2020,Afternoon
D01574,Ishita Sur,Coimbatore,Scooter,8,2023,Afternoon
D01575,Yashica Upadhyay,Chennai,Scooter,5,2026,Evening
D01576,Pranit Basu,Coimbatore,Bike,1,2024,Morning
D01577,Edhitha Nagarajan,Chennai,Scooter,5,2021,Night
D01578,Peter Madan,Bangalore,Bike,8,2025,Afternoon
D01579,Charita Prabhakar,Coimbatore,Scooter,6,2020,Evening
D01580,Ishaan Kaur,Coimbatore,Scooter,8,2023,Afternoon
D01581,Bahadurjit Samra,Bangalore,Scooter,1,2023,Evening
D01582,Hritik Chand,Vijayawada,Scooter,5,2023,Evening
D01583,Gautam Chandra,Bangalore,Scooter,6,2025,Night
D01584,Hitesh Bandi,Coimbatore,Bike,3,2020,Evening
D01585,Abhiram Dube,Coimbatore,Scooter,0,2026,Evening
D01586,Januja Mutti,Vijayawada,Bike,4,2020,Afternoon
D01587,Girindra Mody,Coimbatore,Bike,6,2024,Morning
D01588,Raagini Dash,Bangalore,Scooter,8,2022,Morning
D01589,Omaja Dass,Chennai,Scooter,7,2025,Afternoon
D01590,Lucky Tak,Chennai,Scooter,6,2026,Evening
D01591,Falguni Sani,Chennai,Bike,6,2021,Evening
D01592,Aryan Viswanathan,Coimbatore,Scooter,6,2024,Evening
D01593,Samuel Balakrishnan,Chennai,Bike,1,2026,Morning
D01594,Samarth Bhakta,Bangalore,Bike,3,2022,Night
D01595,Wazir Bajwa,Chennai,Bike,6,2021,Morning
D01596,Fariq Kadakia,Vijayawada,Bike,6,2021,Night
D01597,Fitan Chopra,Hyderabad,Bike,5,2024,Night
D01598,Xavier Nagy,Hyderabad,Scooter,4,2022,Afternoon
D01599,Charan Pillai,Bangalore,Bike,0,2024,Night
D01600,Triveni Vora,Hyderabad,Bike,2,2022,Morning
D01601,Janya Parekh,Vijayawada,Scooter,7,2024,Morning
D01602,Udarsh Gara,Hyderabad,Bike,8,2020,Evening
D01603,Lopa Devi,Bangalore,Scooter,4,2021,Morning
D01604,Kashish Sathe,Chennai,Scooter,6,2026,Afternoon
D01605,Liam Roy,Bangalore,Bike,3,2023,Evening
D01606,Anita Gala,Hyderabad,Scooter,3,2021,Evening
D01607,Samarth Oak,Bangalore,Bike,3,2024,Night
D01608,Krisha Dua,Chennai,Scooter,0,2026,Evening
D01609,Urmi Sami,Hyderabad,Bike,0,2023,Afternoon
D01610,Jeremiah Suri,Hyderabad,Scooter,5,2023,Morning
D01611,Nidhi Patla,Hyderabad,Bike,2,2024,Morning
D01612,Brinda Balasubramanian,Coimbatore,Scooter,3,2025,Evening
D01613,Krishna Banik,Hyderabad,Bike,4,2021,Night
D01614,Aarini Sandal,Vijayawada,Scooter,7,2021,Morning
D01615,Sathvik Lata,Chennai,Scooter,0,2022,Evening
D01616,Baghyawati Ghose,Bangalore,Bike,3,2022,Morning
D01617,Brinda Chana,Coimbatore,Scooter,8,2026,Night
D01618,Fitan Purohit,Hyderabad,Scooter,2,2023,Evening
D01619,Pratyush Talwar,Chennai,Scooter,7,2020,Afternoon
D01620,Eiravati Lanka,Bangalore,Scooter,7,2022,Evening
D01621,Turvi Ramanathan,Chennai,Scooter,0,2022,Afternoon
D01622,Anjali Nath,Bangalore,Bike,1,2021,Evening
D01623,Nikita Bora,Hyderabad,Bike,1,2023,Night
D01624,Yasti Sastry,Chennai,Scooter,5,2021,Morning
D01625,Aarna Cheema,Chennai,Scooter,7,2021,Night
D01626,Sai Bassi,Bangalore,Bike,8,2026,Afternoon
D01627,Vedika Bhargava,Coimbatore,Bike,3,2021,Evening
D01628,Riya Loyal,Hyderabad,Scooter,7,2022,Night
D01629,Yashvi Hayre,Vijayawada,Bike,3,2021,Night
D01630,Gavin Dass,Chennai,Scooter,2,2021,Night
D01631,Lajita Nanda,Chennai,Bike,2,2025,Night
D01632,Falak Bal,Hyderabad,Scooter,7,2020,Morning
D01633,Aayush Gala,Chennai,Bike,4,2026,Morning
D01634,Aishani Halder,Hyderabad,Bike,0,2023,Morning
D01635,Ethan Wable,Bangalore,Bike,2,2020,Night
D01636,Ayaan Master,Chennai,Scooter,6,2022,Evening
D01637,Ucchal Samra,Hyderabad,Scooter,7,2023,Afternoon
D01638,Vasana Date,Bangalore,Bike,6,2024,Afternoon
D01639,Bina Balasubramanian,Bangalore,Bike,0,2025,Afternoon
D01640,Siddharth Chad,Bangalore,Scooter,3,2020,Afternoon
D01641,Sara Bhargava,Hyderabad,Scooter,5,2026,Evening
D01642,Upkaar Yadav,Bangalore,Bike,1,2020,Afternoon
D01643,Dayita Mangat,Hyderabad,Bike,4,2025,Afternoon
D01644,Ekanta Kibe,Bangalore,Bike,7,2025,Evening
D01645,Upma Shenoy,Hyderabad,Bike,8,2026,Morning
D01646,Nathaniel Sarraf,Chennai,Scooter,4,2025,Night
D01647,Manbir Kannan,Chennai,Scooter,3,2026,Afternoon
D01648,Eesha Parekh,Bangalore,Bike,2,2026,Afternoon
D01649,Tanay Dixit,Coimbatore,Bike,0,2026,Afternoon
D01650,Nathan Lanka,Bangalore,Scooter,3,2020,Afternoon
D01651,Sai Kadakia,Hyderabad,Scooter,0,2020,Morning
D01652,Ayaan Kibe,Bangalore,Scooter,0,2025,Evening
D01653,Qadim Mital,Coimbatore,Scooter,4,2020,Night
D01654,Maanas Mane,Hyderabad,Bike,3,2023,Morning
D01655,Jagdish Pal,Vijayawada,Scooter,5,2023,Evening
D01656,Finn Muni,Chennai,Bike,6,2021,Evening
D01657,Bhavani Shankar,Hyderabad,Bike,0,2025,Night
D01658,Hitesh Chokshi,Bangalore,Bike,8,2021,Morning
D01659,Nirja Singh,Bangalore,Scooter,0,2025,Morning
D01660,Rushil Bahri,Bangalore,Bike,4,2023,Evening
D01661,Tanvi Behl,Chennai,Bike,0,2022,Night
D01662,Jagat Mall,Bangalore,Scooter,8,2021,Afternoon
D01663,Niharika Acharya,Chennai,Bike,6,2021,Afternoon
D01664,Raghav Karpe,Bangalore,Scooter,1,2024,Evening
D01665,Jai Chand,Chennai,Bike,5,2022,Morning
D01666,Gunbir Maharaj,Hyderabad,Scooter,8,2022,Afternoon
D01667,Chaaya Khalsa,Bangalore,Bike,8,2022,Night
D01668,Qushi Toor,Vijayawada,Scooter,8,2023,Morning
D01669,Qadim Mital,Hyderabad,Scooter,1,2024,Morning
D01670,Jalsa Wali,Chennai,Scooter,1,2020,Morning
D01671,Wazir Agrawal,Vijayawada,Bike,8,2025,Evening
D01672,Max Babu,Vijayawada,Scooter,7,2021,Afternoon
D01673,Brinda Balakrishnan,Chennai,Bike,2,2020,Morning
D01674,Mohini Mahal,Chennai,Scooter,0,2021,Morning
D01675,Champak Kant,Bangalore,Scooter,5,2021,Afternoon
D01676,Chavvi Aggarwal,Bangalore,Bike,4,2021,Afternoon
D01677,Rajata Dash,Hyderabad,Scooter,4,2020,Afternoon
D01678,Lohit Hayer,Hyderabad,Scooter,3,2023,Evening
D01679,Faris Biswas,Hyderabad,Scooter,1,2023,Evening
D01680,Balhaar Chaudhuri,Coimbatore,Scooter,0,2021,Afternoon
D01681,Nidra Narula,Bangalore,Bike,5,2026,Morning
D01682,Panini Handa,Hyderabad,Bike,8,2022,Afternoon
D01683,Jagrati Ramachandran,Bangalore,Scooter,6,2022,Night
D01684,Zehaan Golla,Coimbatore,Bike,1,2023,Morning
D01685,Krish Rastogi,Coimbatore,Bike,0,2023,Night
D01686,Raghav Seshadri,Bangalore,Scooter,2,2020,Night
D01687,Hemani Mammen,Hyderabad,Bike,0,2025,Night
D01688,Anamika Srinivas,Vijayawada,Bike,1,2024,Afternoon
D01689,Edhitha Om,Coimbatore,Scooter,2,2020,Morning
D01690,Charan Mannan,Chennai,Bike,5,2024,Night
D01691,Hritik Aggarwal,Chennai,Scooter,2,2023,Morning
D01692,Ekiya Grover,Hyderabad,Scooter,3,2025,Afternoon
D01693,Umang Kibe,Bangalore,Bike,3,2024,Evening
D01694,Aadi Shroff,Vijayawada,Bike,1,2024,Night
D01695,Owen Jaggi,Bangalore,Bike,0,2025,Morning
D01696,Henry Borah,Bangalore,Scooter,5,2024,Evening
D01697,Aradhana Srinivas,Hyderabad,Bike,6,2024,Afternoon
D01698,Rayaan Bhatti,Chennai,Scooter,7,2026,Morning
D01699,Abha Zacharia,Hyderabad,Scooter,6,2026,Afternoon
D01700,Rishi Nadig,Vijayawada,Scooter,6,2024,Night
D01701,Omya Dani,Chennai,Bike,7,2022,Afternoon
D01702,Zaitra Saha,Bangalore,Bike,7,2023,Night
D01703,Banjeet Pradhan,Vijayawada,Scooter,0,2020,Evening
D01704,Divya Kulkarni,Hyderabad,Bike,7,2021,Night
D01705,Lohit Pradhan,Coimbatore,Bike,3,2024,Morning
D01706,Max Tripathi,Vijayawada,Bike,0,2025,Morning
D01707,Tanveer Pillai,Coimbatore,Bike,8,2026,Evening
D01708,Dhruv Datta,Coimbatore,Bike,1,2025,Afternoon
D01709,Chanchal Dada,Bangalore,Scooter,1,2026,Afternoon
D01710,Meera Garg,Coimbatore,Scooter,5,2020,Morning
D01711,Bhavini Hans,Coimbatore,Scooter,6,2022,Evening
D01712,Hiral Koshy,Coimbatore,Bike,0,2020,Evening
D01713,Robert Sane,Bangalore,Bike,6,2025,Morning
D01714,Ridhi Luthra,Hyderabad,Bike,4,2023,Night
D01715,Chameli Bera,Hyderabad,Bike,8,2026,Morning
D01716,Vinaya Sura,Chennai,Scooter,8,2024,Evening
D01717,Jai Vig,Coimbatore,Bike,7,2025,Night
D01718,Aarna Bail,Coimbatore,Scooter,2,2024,Evening
D01719,Yashica Saha,Coimbatore,Scooter,6,2025,Night
D01720,Ryan Bali,Coimbatore,Scooter,8,2024,Afternoon
D01721,Tanmayi Chakrabarti,Chennai,Scooter,0,2023,Morning
D01722,Hemal Palla,Hyderabad,Scooter,3,2020,Afternoon
D01723,Vedika Wagle,Bangalore,Bike,6,2022,Evening
D01724,Deepa Hans,Bangalore,Scooter,7,2021,Afternoon
D01725,Maanav Raja,Vijayawada,Scooter,1,2024,Afternoon
D01726,Gavin Sarraf,Bangalore,Scooter,4,2025,Evening
D01727,Neel Iyer,Hyderabad,Scooter,1,2022,Night
D01728,Madhav Dewan,Hyderabad,Bike,4,2022,Night
D01729,Ridhi Mital,Bangalore,Scooter,7,2022,Night
D01730,Oscar Kala,Chennai,Scooter,7,2025,Evening
D01731,Caleb Kant,Vijayawada,Scooter,7,2025,Afternoon
D01732,Shravya Peri,Hyderabad,Scooter,8,2026,Afternoon
D01733,Praneel Sodhi,Hyderabad,Scooter,5,2026,Evening
D01734,Netra Sodhi,Chennai,Scooter,4,2021,Night
D01735,Neel Ratta,Hyderabad,Bike,6,2025,Night
D01736,Lajita Jayaraman,Coimbatore,Scooter,8,2022,Evening
D01737,Kashish Bath,Bangalore,Scooter,8,2021,Evening
D01738,Dakshesh Sha,Vijayawada,Scooter,0,2024,Evening
D01739,Hemang Chaudry,Chennai,Scooter,3,2020,Afternoon
D01740,Hredhaan Bava,Bangalore,Scooter,0,2022,Evening
D01741,Saanvi Tara,Chennai,Bike,8,2023,Afternoon
D01742,Isha Suri,Chennai,Bike,8,2026,Afternoon
D01743,Yashasvi Zachariah,Coimbatore,Bike,2,2022,Afternoon
D01744,Ranveer Parmer,Coimbatore,Scooter,3,2026,Afternoon
D01745,Dayamai Srinivasan,Vijayawada,Scooter,1,2026,Night
D01746,Inaya Pai,Chennai,Bike,7,2024,Evening
D01747,Chaman Sankar,Bangalore,Bike,5,2021,Morning
D01748,Imaran Nayar,Hyderabad,Scooter,0,2022,Afternoon
D01749,Nidhi Zacharia,Chennai,Bike,8,2021,Evening
D01750,Hema Bhavsar,Coimbatore,Bike,5,2025,Night
D01751,Barkha Apte,Hyderabad,Bike,4,2025,Afternoon
D01752,Aarnav Pau,Bangalore,Scooter,0,2022,Evening
D01753,Ishita Wason,Bangalore,Bike,5,2023,Morning
D01754,Ranbir Nath,Chennai,Bike,3,2025,Morning
D01755,Urvashi Bhat,Coimbatore,Scooter,5,2021,Evening
D01756,Laksh Iyengar,Chennai,Bike,0,2024,Morning
D01757,Kalpit Nayak,Hyderabad,Bike,2,2025,Night
D01758,Darika Ramesh,Chennai,Bike,4,2026,Evening
D01759,Aarna Sood,Hyderabad,Bike,2,2022,Afternoon
D01760,Devansh Kurian,Bangalore,Scooter,6,2023,Evening
D01761,Utkarsh Date,Chennai,Bike,7,2023,Evening
D01762,Ethan Lata,Bangalore,Scooter,1,2025,Morning
D01763,Yutika Kannan,Chennai,Bike,7,2024,Evening
D01764,Hredhaan Tripathi,Chennai,Bike,0,2023,Afternoon
D01765,Aarna Mand,Coimbatore,Bike,2,2021,Afternoon
D01766,Ethan Prakash,Bangalore,Bike,4,2022,Night
D01767,Yashoda Jhaveri,Chennai,Scooter,8,2021,Night
D01768,Darika Verma,Bangalore,Scooter,7,2026,Morning
D01769,Caleb Lall,Hyderabad,Scooter,5,2025,Afternoon
D01770,Shivani Warrior,Bangalore,Bike,2,2025,Afternoon
D01771,Chanchal Kapur,Bangalore,Bike,4,2022,Afternoon
